,bc_lb_rf0.2_sax0.5_poi80.0,bc_lb_rf0.45_sax0.75_poi80.0,bc_mb_rf0.175_sax0.5_poi80.0,bc_mb_rf0.3_sax0.75_poi80.0,bc_mb_rf0.5_sax1.0_poi80.0,lb_rf0.175_sax0.5_poi80.0,lb_rf0.35_sax0.75_poi80.0,mb_rf0.175_sax0.75_poi80.0
16217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16230,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16250,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16251,1.0,0.7410541620629161,1.0,0.5910273247049869,0.5745584444829781,1.0,0.7285132356698103,1.0
16252,1.3883914463709406,1.372605493238769,1.2411530395217345,1.1282142565357969,0.9993977584657294,1.4459738087814515,1.4343015525996172,1.2022107350838924
16253,1.8077576598392753,1.3654060834921147,1.8993637945850792,1.761693630279206,1.4532497785561276,1.8542844850461795,1.5320643684441695,1.9320156114456548
16254,2.3124543681308376,3.586635397036904,2.2796123695799615,3.2870301200573095,4.416056613520922,2.250447448058279,3.471905823545306,3.012529376812614
16255,0.9930271501471388,0.6868342908926479,0.8950761929283866,0.6011336058476218,0.39258500233631466,0.9929078615897935,0.8025580599279891,0.8767605745723639
16256,1.0296233991633401,0.4609293205662688,0.609316412205505,-0.27622622008542486,-1.2906307363454843,0.6306138095318317,-0.2572804641193738,-1.1751105148450813
16257,0.8168995242205355,0.5307928177826771,0.9979951408925669,0.8129479812779241,0.570708890540331,0.7695156369121026,0.5558793389648198,1.0583037455938253
16258,0.9755546239387058,1.0282900799306933,0.9969417261793385,1.1244686651214515,1.3172723446066232,0.8132577135848944,0.7885453983849811,0.9659319034481877
16259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16260,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16262,1.2334216381845104,1.020403484701772,1.3333626028848184,1.1455106304532912,0.6002184195833671,1.2134014845007748,1.0270504346170348,1.286320769434104
16263,0.9926444483028913,1.090607992784852,0.9830690665921522,0.9697586897388781,1.012366443752601,0.9279520984596843,1.002516529130018,0.8754002412603992
16264,1.0523298698054526,0.9228347224708262,1.0,1.174610625410489,1.2219838944545742,1.0,1.069307251343619,1.2790036451167248
16265,1.784118084042157,2.544850777621691,2.041966682320827,2.8704483510169894,3.638058948656777,1.7559315808432718,2.5211480971860443,2.729478880177436
16266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16268,1.0,1.0,1.0,1.0,1.5287549398266869,1.0,1.0,1.0
16269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16270,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16273,1.0,1.1499846711248125,1.0,1.1997392752782083,1.3383039719253906,1.0,1.0660732661615786,1.0
16274,1.0,1.5427159549670124,1.0,1.0,1.5180856709121109,1.0,1.0,1.0
16275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16277,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16280,0.6300821677510839,1.1215352948787114,0.6639510654928316,0.9398716820692616,1.3592776417455799,0.5207030221083639,0.8069343512948213,0.5357289220980608
16281,0.4075065369420283,0.09858919035512059,0.49394472596648553,0.39129004877212115,0.23762183822601557,0.3758728356252985,0.16720395424021284,0.48410919860243773
16282,0.2854745297902995,-0.018683009947516815,0.3459449495443321,0.10021073952115289,-0.016007440502670445,0.25935775808422923,-0.00424460750278044,0.18623772004060757
16283,-0.17312542299752742,-0.9123471366673002,-0.09136505810249695,-0.7954747734540559,-1.3588871810412186,-0.18605306267254962,-0.9074106205880357,-0.513622658207916
16284,0.5253320544077553,0.7690575086350293,0.7303530633007789,1.009202288416363,1.3512512339546845,0.4899625431520933,0.6941182557214702,1.0300654061636791
16285,0.5087351436717487,0.6388029165497375,0.5250786419061888,0.4729818306365967,0.5808338244463691,0.5346896035833293,0.6297891366971404,0.5624326731558824
16286,1.0,0.3326578681714911,1.0,0.1828097126940076,0.037750981293172,1.0,0.18910205623630905,1.0
16287,0.02850788380757785,0.18284696369094,0.14398864917863108,0.19970565886897074,0.5737801323658687,0.033266820295937416,0.14685621964091178,0.3502712294908159
16288,0.45286860891108593,-0.138081533707739,1.0,-0.3726503604131963,-0.99878852001045,1.0,-0.2233509270312739,-0.5016532588327633
16289,0.2636681091077573,-0.19349708536181165,0.2750476183572339,-0.1517691308753255,-0.4341681219065965,0.285287017543447,-0.1319195586463744,0.12101876685067259
16290,1.0604109688168735,1.2952209209011496,1.3004044257049128,1.6572386962020156,1.8715100797618724,1.1578809416419387,1.5127039385357515,1.9227947906465017
16291,0.8278319602143419,0.5523026703194098,0.6554427091827191,0.2871685929351582,-0.1567488875508829,0.7786336915177058,0.4160329360469426,0.08879651218858875
16292,1.1147366211198406,1.067890182426595,1.1087279599866007,1.1194045419270813,1.2823323456743214,1.0658117449768647,1.0992533919978884,1.0479148821615496
16293,1.550771919790854,1.837676364183439,1.533882530075207,1.788949713384739,1.8764480472716825,1.4053142973286188,1.6631893362512828,1.4544479963584054
16294,0.8187838508467222,1.0861354805498724,0.7888422742961707,0.9097796750129419,0.9879839910061801,0.8059004297413986,1.0596644934032098,0.852220827113038
16295,1.1746504190042664,1.4165611652731003,1.0,1.2607474995838195,1.29359132686041,1.0,1.2983470003079307,1.0550735948061467
16296,1.0,0.7016933900994722,1.0,0.6008075740912444,0.49286421609010844,1.0,0.549013187969227,0.43245792447580733
16297,1.0,0.9931402616541787,1.0,0.9572638242718519,0.9241455704023878,1.0,0.9079628427518776,0.8355710356899115
16298,0.765923268201687,0.8875676454977217,0.9403496203873427,1.0959978095443184,1.4885030036274642,0.7629137263174717,0.9089111828593381,1.1202587217963114
16299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16300,1.0,0.5308046175001793,1.0,1.0,0.7444862749803356,1.0,1.0,1.0
16301,0.6327634739470579,0.4370303903494648,0.6788963564504629,0.45454081630742404,0.3152489931137019,0.5965176743355114,0.3854678978484216,0.35567384527132306
16302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16303,1.0,0.6792355633373925,1.0,0.8461373942763297,0.6953164781268608,1.0,0.6095653740508626,0.6998428348539527
16304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16305,1.0,1.0217961735535104,1.0,1.0,0.8261173495189169,1.0,1.0,1.0
16306,1.0,1.0,1.0,1.0,0.2121427184981961,1.0,1.0,1.0
16307,1.0,0.45833883554201593,1.0,1.0,0.6789840786104087,1.0,0.5863688108856921,1.0
16308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16311,1.0,0.2844889534419419,1.0,1.0,0.3432381246367555,1.0,0.28975762679112904,1.0
16312,0.8273433819729437,0.7736830938570596,1.0918630237800722,1.067620546699235,1.0065591027653298,0.8282706950683041,0.7886576662722486,1.0660638562542264
16313,1.2019215233263647,1.4565770772227822,1.0966685761230566,1.2861538678182747,1.53186604088188,1.2193534956079692,1.500922194255267,1.3172043075912967
16314,0.7904617597486927,0.7196451508551531,0.6834115920846366,0.4024301036831752,0.15127048665413856,0.6642260749499559,0.45409502992173056,0.20531420374141263
16315,0.5071685213755099,0.46444135533794917,0.5859893620588159,0.418751414470103,0.506354104879307,0.3980756083254132,0.2528434918052991,0.14680108957143734
16316,0.6538062774215418,-0.0937241101643842,0.7386265926410964,0.14813394542169878,-0.7600275982507263,0.5932821419089434,-0.11940440955597786,0.293111957169395
16317,0.5353201875855769,0.16849933986124555,0.5966967765909885,0.36441353399069953,0.3413983633839006,0.5247982171988848,0.20629825650367195,0.505988452268614
16318,0.724991281647224,0.5095304889980108,0.6669675413208067,0.29693843363039907,-0.2902841059137131,0.6756861266657573,0.4030017520568343,0.32685862709114843
16319,1.1522059567614944,1.2879427254191889,1.2043772565834288,1.4162292839695532,1.6179391089394528,1.1790812693366215,1.464623957019481,1.4948733523236495
16320,1.0410900837116162,0.9707688571633568,1.1187020345443415,1.0852956046009918,1.0232840666860383,1.0454755781476892,1.0266621362710646,1.1107773225512076
16321,1.6153469385280261,1.9632889464770322,1.6961015057223268,1.9720160088727,2.0132443224787657,1.62732860269134,2.0112642249134245,1.9772400595511597
16322,1.1238818447420247,1.37776120404396,1.2308003558224894,1.4699460665326702,1.779296683635689,1.130273052603652,1.3969043123482212,1.544108972358262
16323,1.272516835150349,1.1914261674276894,1.6711999230551315,1.924824448247204,1.9012917210687235,1.3341242530544286,1.425915908973801,2.1736855982717156
16324,1.2898011413014356,1.154289376010075,1.17746756159901,0.7965008885825178,0.29345272077320317,1.0963026098042157,0.7056982109054353,0.14414572153706828
16325,1.7226527458949468,2.284266201225403,1.8287510308823993,2.3799874633419087,2.8335862903735887,1.789244440738302,2.4082468673688844,2.4282854073233366
16326,1.0335822761613156,0.9287700876220084,0.998708726527056,0.997505621008246,1.1081160667762475,1.069264756068543,1.004463809982707,1.042806160531585
16327,0.9286517541480028,0.812615049056431,0.9765000625461558,0.9944738878331023,1.0779287787288876,0.9375890797725672,0.902288351026348,1.0721021418689252
16328,0.9190340142568931,0.8126145919105525,0.955329831371809,0.9754869721080386,0.9342491508843977,0.9711416542899756,0.9852017455140172,1.065119371094558
16329,0.9095321374061633,0.4104131688343138,0.8653552088073253,0.4978549089850137,0.23424378944056912,0.9685421334611579,0.5394186727614958,0.7598618581684544
16330,1.007396193854032,0.9714211669983985,0.976345461479077,0.9363102120435638,0.8539275196005214,1.041661058848208,0.9990704354063613,0.9514356731585218
16331,1.283496867973973,1.4441215910292051,1.454221157674521,1.6928210944603315,2.079522933835513,1.371145780436179,1.6161683124374662,1.906532099115502
16332,1.3529756429427806,1.5334709196819887,1.217989753109089,1.1329282648364085,1.2757303415863106,1.1965460268206591,1.2300987631801874,0.7382431237588278
16333,1.29708543845258,0.6988456743897444,1.3332061126797878,1.137743839580974,0.6604277263907363,1.4561140089481501,1.1736206475075406,1.7576523667419348
16334,1.726110382669594,1.9379241237797018,1.647598190452209,1.8731587934570015,2.0762628608701306,1.659452846688776,1.8435621628736598,1.5800232287122675
16335,1.3631567344478555,1.6437554080504668,1.4255192680149262,1.8028219412844138,2.086279503154387,1.4785967902818085,1.879754303976302,2.204598777200907
16336,1.2491164071907157,1.0655738666009746,1.1423462791254213,1.013644306955019,0.8514927854303309,1.3464599409048184,1.2287007765907418,1.2864682729676105
16337,0.906268949175546,0.9828176974334255,0.8149729437525899,0.733991739516668,0.7870105480954095,0.8317205340520406,0.7688120077251952,0.38155799075890684
16338,1.709083442038116,1.934789333137374,1.3907800154721297,1.510006738541957,1.6354069824794664,1.6355921264197404,1.8500422282889772,1.2566399802023396
16339,0.6027726965307298,0.20091103592278614,0.9499788906901037,0.691850819520166,0.5007870975902335,0.6321510879233454,0.29089148541039833,0.7626233541274878
16340,1.0901628419778824,1.1157899975687542,1.327293753067254,1.4581938160069186,1.777835923628686,1.216964304708589,1.4046292895352686,1.9440429397571535
16341,1.5158087809868341,1.8787494943266339,1.6436902887584761,1.9272753273240966,1.9146931246387169,1.6132959131478692,1.9267619923908725,2.193095852161857
16342,0.8066201817234231,0.43543587165884645,1.0030895703055787,0.7971851895588697,0.8154118715337333,0.841898864168908,0.4393968183053234,0.7114446893899098
16343,0.8017305307872551,0.7219909515980447,1.1376649432711226,1.2633156150527398,1.568342544762828,0.9682323630383785,1.040904858405014,1.6840811720993365
16344,0.9018856605421783,0.5432202228831287,0.8617578906126124,0.49159179257371477,0.009597310225672118,1.0184009630591326,0.7272089164032138,0.6058994717435926
16345,1.3084360213084576,1.276450152062715,1.2663806532919928,1.2351567244167647,1.146366558349726,1.2096728373091228,1.1627590203546703,1.0220600874078567
16346,1.0,0.7205492777374796,1.0,0.7395216171082231,0.5729475034870468,1.0,0.6670776159398464,0.6061731120083329
16347,1.0,0.779422749037046,1.0,1.0,0.6734181518776836,1.0,1.0,1.0
16348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16349,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16353,1.3706046514076817,1.1985806376968497,1.0999742438873534,0.8797873296308687,0.4019648987465345,1.149726802138889,0.8900181426825498,0.38006263025254583
16354,0.5263331844902615,0.5281662455324749,0.19112620089796373,-0.13838971249861842,-0.5374634897176946,0.24866979631716513,0.11702386274822629,-0.4322349439606761
16355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16361,1.0,0.8402419245090258,1.0,1.0,0.7295029497086007,1.0,1.0,1.0
16362,0.21846710695620397,-0.017813034631774194,0.26515849494203936,0.04861886670569682,-0.07812956714720443,0.04638629977105557,-0.21875420739955276,-0.28896909239122026
16363,0.7712109819451162,0.3682726965584804,0.8120067395537602,0.4455729582868324,0.22719351180159642,0.7061287736701106,0.33367645988987027,0.5213529885619095
16364,1.9407005596565674,2.094176767129725,1.8850901380663623,2.044417805803689,1.8232821190498516,1.8942068556430665,2.1024111591503227,2.057944415302053
16365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16401,1.4931373692689354,1.7777024380754867,1.438660984522846,1.726170161959871,1.966856483466671,1.369921866762967,1.6471424737977145,1.4960633801287848
16402,1.3476616819020535,1.563488947956131,1.316524697788176,1.3617643372688093,1.2125195109248494,1.2167395385551942,1.30806585533891,1.2201252401942213
16403,1.624084565001259,2.192851414471594,1.6792225190747354,2.202127772205767,2.5761963099328824,1.492023452225296,1.9517189561441057,1.8152966663082193
16404,1.1894562292529116,1.1172268538539587,1.1617679013022333,1.0416902141303384,0.8611792613776146,0.9593651829475403,0.740254509437615,0.5958527145786023
16405,1.5349682291124345,1.5224245034983248,1.5882541295724089,1.7225618318611975,1.639820974025941,1.4428845799462118,1.5867787132233602,1.6998724514774812
16406,1.1132769567433431,1.2085923852008786,1.0,1.3935695443233458,1.536828008595414,1.0,1.3344039420908516,1.5514760041758073
16407,1.0,0.9181805667144456,1.0,0.8380071537195661,0.7517356196624938,1.0,0.9317087358400897,0.9329609820725984
16408,1.0,1.5976573197864115,1.0,1.2420722270035105,1.443369251912081,1.0,1.2418998684147629,1.0481360885907296
16409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16411,0.7831199288436621,0.4860701281578077,0.7602436370085268,0.4695932180565485,0.07377890502037232,0.6009569518025542,0.19260588573129844,0.2322710887255086
16412,1.0,1.108180918800989,1.0,1.0337434502837595,0.9560408375093532,1.0,1.1165693649947626,0.953223972783612
16413,1.0975247428810526,0.9431752125120481,1.07789253726318,0.8103202728940833,0.6699803751107929,0.8703681584697232,0.5037854801681219,0.344179879006159
16414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16415,1.0,1.0,1.0,1.0,1.6099841441511682,1.0,1.0,1.0
16416,0.7791008017287442,0.4940297372861737,1.0053618202376613,0.8767575587428516,0.8428658874976609,0.8936848927077181,0.6682062242231162,1.2294995706808955
16417,1.0,1.0116355083057087,1.0,0.8718614109037901,0.839702337638272,1.0,0.9022309473493015,1.0
16418,1.0,0.9314352337201202,1.0,0.8323871103707754,0.7577221512005785,1.0,0.739139663705886,0.6706922918968226
16419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16420,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16421,1.0,1.027924737073639,1.0,1.03304978862371,0.941870607942155,1.0,1.1103049883564555,1.240050502751064
16422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16425,1.0,1.0,1.0,1.0,0.3125637899632343,1.0,1.0,1.0
16426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16428,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16430,1.1684123989753106,1.319679860259086,1.0068043815036236,1.0285728664822122,0.9525806671832537,1.140931460641998,1.323361714734883,1.1234386722958658
16431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16432,0.7596366121397629,0.701218752028046,0.8410843398143815,0.8821275264025203,1.0458340914344184,0.8305955979940736,0.8563294817722262,1.0037363602282463
16433,1.0,0.5176629055976889,1.0,0.6162220203811839,0.5235747328899443,1.0,0.5307444590157582,0.5039098583166284
16434,0.23461507022483818,-0.6833193955434549,0.23219454817545238,-0.5722701623184498,-1.1295496027943202,0.18062583872905202,-0.760578558695336,-0.5003588076630896
16435,0.9263089815044787,1.2452778570325158,1.0,0.9881321632316826,1.196290367866247,1.0,1.0127727594617912,0.7474872407481445
16436,0.9252456749044583,1.0006685835277929,0.9753847115387151,0.955174229320229,0.7369086437522867,0.9065288821576373,0.9322482768522748,0.81277995447148
16437,1.0,1.1887915393567319,1.0,1.328699432239067,1.5112764222428723,1.0,1.121690280807754,1.2253732335965708
16438,0.6112608095855996,0.43197789117848107,0.6039797768793921,0.4372335762951174,0.3545960233662626,0.6234774582137929,0.4687961195549377,0.5315895997865953
16439,0.7608651943616549,0.725504226881915,0.7891855117227267,0.7844978956980793,0.8011010539358452,0.728917700683168,0.7058721503966225,0.7705715300161255
16440,0.5608631167798772,0.14950270503617347,0.7134219972954104,0.3981175559596668,0.05862522014588123,0.4780179731441754,0.06340867192583488,0.2878197240404772
16441,0.7126796424318016,0.8690176742852262,0.8072163233383933,0.8926256305701221,1.1403429049161264,0.8323827603273048,1.037414016799052,1.0738870991775635
16442,0.4397053231795449,-0.19634297697526293,0.4658259045303259,-0.20334591831454674,-0.8702920857978,0.28748082793784646,-0.42677153291199854,-0.3541752197493242
16443,0.4773676014205348,-0.15507806503423538,1.0,0.2186576405923253,-0.23004777032504364,1.0,-0.12033902536640184,0.27063526395572257
16444,1.0,0.4268583715165146,1.0,0.27395462599764686,0.20709513136997693,1.0,0.4243390490085446,0.25918156160318806
16445,1.0,1.0716508522893342,1.0,0.9852401625884131,1.068999435480194,1.0,1.1645023332508508,1.0347461374106244
16446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16447,1.0,1.0,1.0,1.0,1.4407096288244947,1.0,1.0,1.0
16448,1.0,2.02658950691839,1.0,1.8461333499006647,2.2417050112170944,1.0,1.9288005936596726,1.0
16449,1.0,0.5179480058326824,1.0,0.815184960767847,0.8636538003077803,1.0,0.4806267847136301,0.7939837217450849
16450,1.0,0.9798829766066477,1.0,1.06955604505574,1.3335205891865929,1.0,0.9256033052966661,1.0
16451,1.0,1.0882135852885164,1.0,0.853910472777176,1.0006690092815074,1.0,0.9605040064151051,0.6648514473507676
16452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16453,1.0,1.0,1.0,1.0,1.2859307395225175,1.0,1.0,1.0
16454,1.0,0.4378182327644291,1.0,0.6272172505387827,0.649821544864178,1.0,0.6382215346758109,1.0
16455,0.3756462808258092,-0.10834629736365464,0.4044149637333947,-0.026615306314898834,-0.32285672206119287,0.45994415414208645,0.017716555085709018,0.21844934170469044
16456,0.4111509241375093,-0.10633759859279124,0.42959288270280105,-0.05859921520566047,-0.3054841295094626,0.3780347501121861,-0.07103421094123696,0.16927062368127022
16457,1.0,0.7758340040101395,1.0,0.786657348099085,0.737119187416015,1.0,0.6424399768112312,0.5973114662011811
16458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16460,1.0,1.1544794999342685,1.0,1.2800521314424822,1.4335239371981423,1.0,1.1176133089695028,1.3080325003069724
16461,0.4850810876819116,0.1860982879657218,0.5229288018406297,0.30406585314183365,0.20741440851320192,0.5143683727757667,0.24250052820511847,0.4388320298462207
16462,0.5440072568371044,0.27031682128302137,0.6767232767404887,0.43906876227717717,0.222502681748594,0.5542727351677523,0.30130571141383733,0.48938457473398245
16463,0.6829452789593631,0.5594445725819626,0.6486431212582853,0.47670436570633967,0.3638194374819417,0.6120034233967356,0.45919756832985015,0.5744119751894958
16464,0.8019291545298795,0.7535342898312134,1.0472607581507059,1.1021112649977898,1.0342220671391544,0.790328923626737,0.7415318994252456,0.98641178853899
16465,1.5132284748725469,2.1022803014439986,1.5798593430159682,2.1025431836797965,2.4175746586865507,1.4198508400405292,1.9975029232470325,1.7924895164328265
16466,0.4122080761821094,0.23573787151267567,0.7030757833726504,0.5574565284555106,0.575459347009371,0.5275866756213758,0.35915116870920194,0.6881253978741428
16467,1.0719302210438153,1.3064989861043639,1.2286509786713773,1.4692110889833767,1.5659811238459085,1.0702454918181403,1.3423944568168835,1.6302200276032623
16468,0.6491651535483944,0.40363676109664404,0.6643523477572566,0.44817080670178955,0.33873468350529823,0.6049404435955781,0.36758834540494956,0.4912249763152682
16469,1.4061514409913287,1.7833170725517462,1.3461915178944248,1.5652064837180113,1.6173953768368676,1.3247688311689996,1.626856899008983,1.3659077826071115
16470,0.9916416804656554,0.94140224931094,1.1326683146773422,1.2186621170770788,1.1083802055201275,1.0544174652167695,1.1222761115940862,1.5649098185690633
16471,0.6232824537336269,0.6427427104558507,0.6725778895002237,0.6946619085853323,0.8688271447897549,0.6148885962262104,0.6180732876683814,0.6617578288229158
16472,1.3284470300857127,1.8196970299227377,1.5396438447373,2.1430282624787935,2.7245783701752515,1.4007593339504814,1.9550301041714047,2.262814699312014
16473,1.0194336498275267,0.8651811247254475,1.1659915172220061,1.174072397071808,1.1286106841666808,1.1744683562136657,1.1861218711593153,1.6074301175158774
16474,0.8318784463038829,0.4039039055683631,0.7322701742864646,0.40290050739339733,-0.06843485516703396,0.8758629156837316,0.4346223235765221,0.6810085721460091
16475,0.9478368867186442,0.8157159129163105,1.1124582277253037,1.0764582291263434,0.8642203759290972,0.9963784251636612,0.9590830632648766,1.3056259148297387
16476,1.2656183631657418,1.3746707454279914,1.2379513728670108,1.2358283646056236,1.2330562091150483,1.1725186536740386,1.1429532180555277,1.0384824514873223
